,id,title,genres,popularity,production_companies,release_date,budget,revenue,runtime,vote_average,vote_count,month,year,day_of_week,weighted_vote,popularity_category
4737,214086,The Face of Love,Drama,5.022,Mockingbird Pictures,2013-10-25,4000000.0,350006.0,92.0,6.158,120.0,10,2013,4,6.463357142857143,Medium
4738,507990,Run the Race,Drama,5.018,Reserve Entertainment,2019-02-22,15000000.0,6424420.0,94.0,7.6,40.0,2,2019,4,6.542307692307692,Medium
4739,18527,Madonna: The Confessions Tour,Music,5.015,Warner Music Entertainment,2006-11-22,1000000.0,10000000.0,122.0,8.3,35.0,11,2006,2,6.560869565217391,Medium
4740,23626,Blue Collar Comedy Tour: The Movie,Comedy,5.011,Parallel Entertainment Pictures,2003-03-28,15000000.0,604856.0,105.0,5.7,39.0,3,2003,4,6.469971126082772,Medium
4741,26710,My Baby's Daddy,Comedy,4.982,New Line Cinema,2004-01-09,12000000.0,18490423.0,86.0,4.7,46.0,1,2004,4,6.420841300191205,Medium
4742,923403,The Beatles: Get Back - The Rooftop Concert,Music,4.935,WingNut Films,2022-01-30,15000000.0,500000.0,65.0,8.0,11.0,1,2022,6,6.516320474777448,Medium
4743,26630,Shank,Drama,4.923,Di Bonaventura Pictures,2009-04-14,15000000.0,713697.0,94.0,6.2,40.0,4,2009,1,6.4884615384615385,Medium
4744,29047,The Kid Stays in the Picture,Documentary,4.898,Ministry of Propaganda Films,2002-08-16,15000000.0,1434436.0,93.0,6.9,72.0,8,2002,4,6.526865671641791,Medium
4745,428501,City of Ghosts,War,4.891,Our Time Projects,2017-07-14,15000000.0,128015.0,90.0,6.9,54.0,7,2017,4,6.520493358633776,Medium
4746,240704,Island of Lemurs: Madagascar,Documentary,4.889,IMAX,2014-04-03,15000000.0,13842409.0,39.0,6.1,25.0,4,2014,3,6.490243902439024,Medium
4747,493141,Beats,Drama,4.888,Rosetta Productions,2019-05-17,15000000.0,310827.0,100.0,6.8,47.0,5,2019,4,6.513467048710602,Medium
4748,33152,Who Is Cletis Tout?,Action,4.868,Seven Arts Pictures,2001-09-12,9000000.0,252706.0,92.0,5.7,44.0,9,2001,2,6.466283524904214,Medium
4749,19183,The Derby Stallion,Drama,4.857,TWD Enterprises,2005-07-04,750000.0,4000000.0,98.0,6.0,31.0,7,2005,0,6.4849660523763335,Medium
4750,50081,Born to Be Wild,Documentary,4.857,IMAX,2011-04-08,15000000.0,7732325.0,40.0,7.117,60.0,4,2011,4,6.534924528301887,Medium
4751,393561,Risk,Documentary,4.848,Praxis Films,2017-05-05,15000000.0,197621.0,86.0,6.7,58.0,5,2017,4,6.510964083175804,Medium
4752,297462,Old Fashioned,Romance,4.834,Voltage Pictures,2014-10-18,600000.0,1914090.0,115.0,6.7,27.0,10,2014,5,6.505258033106134,Medium
4753,256876,Red Army,Documentary,4.827,Russian Film Committee,2014-08-13,15000000.0,694600.0,76.0,7.3,120.0,8,2014,2,6.585714285714285,Medium
4754,10558,Seven Days to Live,Horror,4.815,Senator Film,2000-06-25,15000000.0,676805.0,96.0,5.3,37.0,6,2000,6,6.457184185149469,Medium
4755,25379,The Blue Butterfly,Adventure,4.79,Global Arts Productions,2004-02-20,12500000.0,1775619.0,97.0,6.7,25.0,2,2004,4,6.504878048780488,Medium
4756,358807,The Fits,Drama,4.79,Cinereach,2016-01-22,170000.0,169242.0,72.0,6.4,106.0,1,2016,4,6.490415913200724,Medium
4757,27360,King's Ransom,Comedy,4.78,New Line Cinema,2005-04-22,15000000.0,4139856.0,95.0,4.7,32.0,4,2005,4,6.444186046511628,Medium
4758,15651,For the Bible Tells Me So,Documentary,4.752,IMAX,2007-10-05,15000000.0,312751.0,98.0,7.2,50.0,10,2007,4,6.533333333333332,Medium
4759,71679,Resident Evil: Retribution,Action,4.724,Constantin Film,2012-09-12,65000000.0,240159255.0,95.0,5.799,3521.0,9,2012,2,5.954054191550542,Medium
4760,470370,Thomas & Friends: Journey Beyond Sodor,Animation,4.686,HiT Entertainment,2017-08-22,15000000.0,482723.0,70.0,6.7,11.0,8,2017,1,6.50217606330366,Medium
4761,29080,Heights,Drama,4.674,Merchant Ivory Productions,2005-07-15,15000000.0,1306281.0,98.0,6.7,30.0,7,2005,4,6.505825242718447,Medium
4762,15720,The Man from Elysian Fields,Drama,4.663,Shoreline Entertainment,2001-09-13,6500000.0,2006391.0,106.0,5.6,44.0,9,2001,3,6.462068965517241,Medium
4763,944045,AEW Double or Nothing,Action,4.662,All Elite Wrestling,2022-05-29,15000000.0,1000000.0,280.0,6.9,7.0,5,2022,6,6.502780536246276,Medium
4764,14820,Music Within,Comedy,4.652,Quorum Entertainment,2007-01-05,15000000.0,153205.0,94.0,6.5,49.0,1,2007,4,6.5,Medium
4765,13365,49 Up,Documentary,4.604,IMAX,2006-10-06,15000000.0,238073.0,135.0,7.3,43.0,10,2006,4,6.532981783317354,Medium
4766,33379,Greenfingers,Comedy,4.601,Metro,2000-10-01,15000000.0,1443067.0,91.0,6.4,51.0,10,2000,6,6.495147478591817,Medium
4767,18072,Pure,Drama,4.584,A Bad Way Ltd,2002-09-13,15000000.0,102471.0,96.0,6.442,36.0,9,2002,4,6.497984555984556,Medium
4768,65058,Conan O'Brien Can't Stop,Documentary,4.581,IMAX,2011-06-24,15000000.0,223959.0,89.0,6.4,92.0,6,2011,4,6.491575091575092,Medium
4769,47880,Mrs Palfrey at The Claremont,Comedy,4.575,Lions Gate Films,2005-11-25,750000.0,1720953.0,108.0,7.0,28.0,11,2005,4,6.5136186770428015,Medium
4770,50318,Go Go Tales,Comedy,4.553,Surreel,2007-05-23,4000000.0,907456.0,101.0,5.55,40.0,5,2007,2,6.463461538461538,Medium
4771,257521,Persecuted,Action,4.55,Vocal Yokels,2014-05-09,15000000.0,1558836.0,93.0,5.3,17.0,5,2014,4,6.479941002949852,Medium
4772,565386,The Last Tree,Drama,4.539,BFI,2019-09-27,15000000.0,228676.0,98.0,6.611,18.0,9,2019,4,6.501962671905697,Medium
4773,469062,Scotty and the Secret History of Hollywood,Documentary,4.537,Wavelength Productions,2018-07-27,15000000.0,176236.0,98.0,6.1,32.0,7,2018,4,6.487596899224806,Medium
4774,24977,Michael Jordan to the max,Documentary,4.53,IMAX,2000-05-05,15000000.0,21268532.0,46.0,7.308,26.0,5,2000,4,6.520475633528265,Medium
4775,517686,The Russian Five,Documentary,4.526,IMAX,2018-04-11,15000000.0,485049.0,109.0,8.4,17.0,4,2018,2,6.531760078662733,Medium
4776,41144,To Save a Life,Drama,4.519,New Song Pictures,2009-11-05,500000.0,3824868.0,120.0,6.4,45.0,11,2009,3,6.495693779904307,Medium
4777,42918,Winnebago Man,Documentary,4.517,Field Guide Media,2010-07-09,15000000.0,178174.0,85.0,6.6,74.0,7,2010,4,6.506890130353818,Medium
4778,14351,Crossover,Action,4.511,360 Pictures,2006-09-01,5800000.0,7000000.0,95.0,3.8,30.0,9,2006,4,6.42135922330097,Medium
4779,399217,Tommy's Honour,Drama,4.509,Miramax,2017-07-07,15000000.0,751345.0,117.0,6.7,22.0,7,2017,4,6.504305283757338,Medium
4780,648572,Vic the Viking and the Magic Sword,Animation,4.5,Canal+,2019-12-18,15000000.0,2529728.0,82.0,5.2,29.0,12,2019,2,6.463362487852284,Medium
4781,27723,Psycho Beach Party,Comedy,4.485,New Oz Productions,2000-08-06,1500000.0,268117.0,95.0,5.8,68.0,8,2000,6,6.455430711610487,Medium
4782,18889,Control Room,Documentary,4.467,The Othrs,2004-01-15,15000000.0,2586511.0,84.0,7.7,49.0,1,2004,3,6.556053384175405,Medium
4783,233423,The Legend of Sarila,Family,4.457,CarpeDiem Film & TV,2013-02-21,15000000.0,901596.0,80.0,4.8,18.0,2,2013,3,6.469941060903732,Medium
4784,245158,Kids for Cash,Crime,4.451,SenArt Films,2014-02-07,15000000.0,143178.0,102.0,6.8,54.0,2,2014,4,6.515370018975332,Medium
4785,25461,Raising Victor Vargas,Drama,4.443,BlueLight,2002-05-16,800000.0,2816116.0,88.0,7.3,33.0,5,2002,3,6.525556631171345,Medium
4786,286372,Treehouse,Thriller,4.426,Tiberius Film,2014-10-20,3250000.0,3250000.0,96.0,4.2,64.0,10,2014,0,6.361654135338346,Medium
4787,14064,Ten Canoes,Adventure,4.421,Fandango,2006-06-29,2000000.0,300000.0,90.0,6.7,48.0,6,2006,3,6.509160305343511,Medium
4788,114574,Bikini Spring Break,Comedy,4.409,The Asylum,2012-06-26,500000.0,500000.0,87.0,3.744,43.0,6,2012,1,6.386377756471716,Medium
4789,51282,Noelle,Drama,4.388,Volo Films,2007-01-01,15000000.0,242924.0,90.0,7.4,6.0,1,2007,0,6.505367793240557,Medium
4790,400965,UFC 202: Diaz vs. McGregor 2,Action,4.371,Zuffa,2016-08-20,15000000.0,7700810.0,50.0,8.9,7.0,8,2016,5,6.516683217477656,Medium
4791,20078,UFC 100: Lesnar vs. Mir 2,Action,4.362,Ultimate Fighting Championship,2009-07-11,1790000.0,5128490.0,178.0,6.4,7.0,7,2009,5,6.499304865938431,Medium
4792,305342,Dean,Romance,4.361,Honora Productions,2016-04-16,15000000.0,254536.0,87.0,6.0,50.0,4,2016,5,6.476190476190475,Medium
4793,626743,Blind,Drama,4.355,Silent Partners,2019-07-10,15000000.0,147131.0,90.0,4.9,9.0,7,2019,2,6.485728444003965,Medium
4794,502759,Itzhak,Documentary,4.348,American Masters Pictures,2017-10-05,15000000.0,606719.0,82.0,6.1,7.0,10,2017,3,6.497219463753724,Medium
4795,554386,Evanescence: Synthesis Live,Music,4.343,Eagle Rock Entertainment,2018-10-12,100000.0,1000000.0,88.0,8.5,62.0,10,2018,4,6.616760828625235,Medium
4797,32141,Strange Bedfellows,Comedy,4.322,Instinct Entertainment,2004-04-22,15000000.0,3481387.0,100.0,5.9,24.0,4,2004,3,6.4859375,Medium
4798,17085,UFC 97: Redemption,Action,4.291,Ultimate Fighting Championship,2009-04-18,15000000.0,4900000.0,239.0,5.6,4.0,4,2009,5,6.496414342629483,Medium
4799,295884,Saving Christmas,Comedy,4.291,Provident Films,2014-11-14,500000.0,2800000.0,79.0,1.8,64.0,11,2014,4,6.217293233082707,Medium
4800,239019,House of Good and Evil,Horror,4.274,Chabo Films,2013-04-26,150000.0,560000.0,108.0,4.3,33.0,4,2013,4,6.4297192642788,Medium
4801,939237,UFC 272: Covington vs. Masvidal,Action,4.271,Ultimate Fighting Championship,2022-03-05,15000000.0,6760000.0,195.0,6.0,2.0,3,2022,5,6.499001996007984,Medium
4802,617924,Roger Waters: Us + Them,Documentary,4.271,Us and Them Productions,2019-10-02,15000000.0,1294480.0,135.0,7.7,38.0,10,2019,2,6.54393063583815,Medium
4803,59728,The 5th Quarter,Drama,4.266,McCreary Entertainment,2010-04-08,6000000.0,399611.0,97.0,5.2,24.0,4,2010,3,6.46953125,Medium
4804,262340,Mrs. Brown's Boys D'Movie,Comedy,4.253,BBC Films,2014-06-27,5900000.0,23000000.0,94.0,5.2,59.0,6,2014,4,6.427573182247404,Medium
4805,59095,Revelation,Fantasy,4.241,Romulus Films,2001-04-12,15000000.0,10000000.0,111.0,4.8,19.0,4,2001,3,6.468302257114819,Medium
4806,3631,Tara Road,Drama,4.238,Ferndale Films,2005-05-11,12000000.0,875898.0,101.0,5.6,25.0,5,2005,2,6.478048780487805,Medium
4807,58936,Pure Country 2: The Gift,Drama,4.234,Angry Monkey Entertainment,2010-10-15,15000000.0,133771.0,112.0,7.0,29.0,10,2010,4,6.514091350826044,Medium
4808,81229,Hacker,Comedy,4.222,Altitude Film Entertainment,2002-09-27,15000000.0,244922.0,90.0,4.3,17.0,9,2002,4,6.463225172074729,Medium
4809,32523,The Work and the Glory III: A House Divided,Drama,4.221,ARTE France Cinéma,2006-11-22,6500000.0,1325092.0,89.0,6.0,4.0,11,2006,2,6.4980079681274905,Medium
4810,426034,The Changeover,Fantasy,4.201,Firefly Films,2017-09-28,15000000.0,112749.0,95.0,5.6,31.0,9,2017,3,6.472938894277401,Medium
4811,499573,Top End Wedding,Comedy,4.185,Goalpost Pictures,2019-05-02,15000000.0,3681669.0,113.0,5.8,32.0,5,2019,3,6.47829457364341,Medium
4812,45708,Play the Game,Comedy,4.182,Lionsgate,2009-08-29,3200000.0,659483.0,105.0,5.7,25.0,8,2009,5,6.480487804878049,Medium
4813,762904,Off the Rails,Comedy,4.169,Bill Kenwright Films,2021-07-23,15000000.0,542675.0,94.0,6.3,12.0,7,2021,4,6.497628458498023,Medium
4814,432641,Valley of Bones,Western,4.15,Unmarked Van Films,2017-09-01,3000000.0,168738.0,90.0,5.0,11.0,9,2017,4,6.483679525222552,Medium
4815,346965,Frog Kingdom,Animation,4.138,Grindstone Entertainment Group,2013-12-28,15000000.0,3280172.0,86.0,4.8,16.0,12,2013,5,6.473228346456693,Medium
4816,18221,Space Station 3D,Documentary,4.117,IMAX,2002-04-17,15000000.0,163333893.0,47.0,6.3,37.0,4,2002,2,6.492864030858245,Medium
4817,63144,Page One: Inside the New York Times,Documentary,4.106,Participant,2011-04-29,15000000.0,429766.0,88.0,6.8,51.0,4,2011,4,6.514557564224548,Medium
4818,36046,The Work and the Glory,Drama,4.084,Manchester Pictures,2004-11-24,7500000.0,3347647.0,110.0,6.4,10.0,11,2004,2,6.4990099009901,Medium
4819,698102,63 Up,Documentary,4.084,Albert Sustainable Production,2019-06-04,15000000.0,483684.0,145.0,7.1,10.0,6,2019,1,6.505940594059406,Medium
4820,271331,United Passions,Drama,4.076,Thelma Films,2014-06-19,30000000.0,168832.0,110.0,3.7,39.0,6,2014,3,6.394898941289702,Medium
4821,33215,Tenure,Comedy,4.073,120dB Films,2009-10-24,15000000.0,5000000.0,89.0,5.5,44.0,10,2009,5,6.457854406130268,Medium
4822,173301,Good Ol' Freda,Music,4.071,Tripod Media,2013-09-06,15000000.0,135039.0,86.0,7.2,43.0,9,2013,4,6.528859060402684,Medium
4823,25006,State Property,Crime,4.063,Huayi Brothers Pictures,2002-01-18,15000000.0,2106838.0,88.0,6.4,27.0,1,2002,4,6.497370983446933,Medium
4824,467432,True to the Game,Drama,4.043,Columbia Pictures,2017-09-08,15000000.0,1231040.0,108.0,5.9,30.0,9,2017,4,6.48252427184466,Medium
4825,106135,Crooked Arrows,Drama,4.039,Columbia Pictures,2012-05-18,13000000.0,1832541.0,95.0,6.4,39.0,5,2012,4,6.496246390760346,Medium
4826,947886,Daughter of God,Crime,4.022,IMAX,2016-01-22,15000000.0,1787926.0,128.0,10.0,1.0,1,2016,4,6.503496503496503,Medium
4827,63703,The Ape,Drama,4.014,Rabbit Bandini Productions,2005-06-18,225000.0,225000.0,90.0,4.7,13.0,6,2005,5,6.47690029615005,Medium
4828,299641,Jimmy Vestvood: Amerikan Hero,Comedy,3.991,Worldwide Media Conspiracy,2016-03-13,2500000.0,230069.0,84.0,5.4,29.0,3,2016,6,6.468999028182702,Medium
4829,15926,Beer for My Horses,Action,3.989,Show Dog Productions,2008-08-08,15000000.0,666045.0,86.0,5.5,22.0,8,2008,4,6.478473581213307,Medium
4830,47277,Mother Teresa of Calcutta,Drama,3.98,IMAX,2003-10-19,7000000.0,15000000.0,180.0,6.8,13.0,10,2003,6,6.503849950641659,Medium
4831,910896,UFC 270: Ngannou vs. Gane,Action,3.976,Ultimate Fighting Championship,2022-01-22,15000000.0,5290213.0,193.0,6.0,2.0,1,2022,5,6.499001996007984,Medium
4832,961386,UFC 274: Oliveira vs. Gaethje,Action,3.966,Ultimate Fighting Championship,2022-05-07,15000000.0,6130000.0,198.0,0.0,0.0,5,2022,5,6.5,Medium
4833,329648,Mayweather vs. Pacquiao,Action,3.965,Ultimate Fighting Championship,2015-05-02,15000000.0,600000000.0,120.0,7.0,3.0,5,2015,5,6.501495513459622,Medium
4834,779863,Louis Tomlinson: Live from London,Music,3.948,Eagle Rock Entertainment,2020-12-12,15000000.0,2800000.0,76.0,10.0,1.0,12,2020,5,6.503496503496503,Medium
4835,226354,The Christmas Candle,Drama,3.948,Impact Productions LLC,2013-11-22,15000000.0,2476775.0,100.0,5.796,27.0,11,2013,4,6.481491723466407,Medium
4836,924984,UFC 271: Adesanya vs. Whittaker 2,Action,3.942,Ultimate Fighting Championship,2022-02-12,15000000.0,4300000.0,190.0,0.0,0.0,2,2022,5,6.5,Medium
4837,30048,ZZ Top - Live from Texas,Music,3.931,Eagle Rock Entertainment,2008-06-24,100000.0,1000000.0,85.0,7.2,7.0,6,2008,1,6.504865938430983,Medium
4838,502138,The World Before Your Feet,Documentary,3.93,Wheelhouse Creative,2018-11-21,15000000.0,312789.0,95.0,7.6,10.0,11,2018,2,6.510891089108911,Medium
4839,534594,Everybody's Talking About Jamie,Music,3.924,More2Screen,2018-07-05,15000000.0,1642412.0,143.0,8.3,9.0,7,2018,3,6.516055500495541,Medium
4840,14672,Crackerjack,Comedy,3.899,New Line Cinema,2002-07-11,2600000.0,6500000.0,92.0,6.7,12.0,7,2002,3,6.502371541501976,Medium
4841,822258,Blind Ambition,Documentary,3.888,Third Man Films,2022-03-03,15000000.0,124375.0,96.0,7.6,5.0,3,2022,3,6.505472636815921,Medium
4842,83890,LUV,Crime,3.879,Zhi Media,2013-01-18,15000000.0,134634.0,94.0,5.8,35.0,1,2013,4,6.476328502415458,Medium
4843,913880,AEW Revolution,Action,3.877,All Elite Wrestling,2022-03-06,15000000.0,1000000.0,234.0,8.0,11.0,3,2022,6,6.516320474777448,Medium
4844,180314,Salinger,Documentary,3.872,The Story Factory,2013-09-06,2000000.0,650675.0,125.0,6.6,57.0,9,2013,4,6.505392620624409,Medium
4845,47816,3 Strikes,Action,3.87,Dune Entertainment,2000-03-01,6000000.0,9000000.0,82.0,5.5,45.0,3,2000,2,6.456937799043062,Medium
4846,29946,The Golden Bowl,Romance,3.857,Merchant Ivory Productions,2000-05-14,15000000.0,5753678.0,130.0,6.1,51.0,5,2000,6,6.480589914367269,Medium
4847,26446,Xchange,Science Fiction,3.828,Coolbrook Media,2001-01-19,100000.0,5000000.0,105.0,5.5,44.0,1,2001,4,6.457854406130268,Medium
4848,513285,Trouble Is My Business,Adventure,3.802,Lumen Actus,2018-04-03,250000.0,679000.0,116.0,5.7,11.0,4,2018,1,6.491295746785361,Medium
4849,339928,Once I Was a Beehive,Comedy,3.794,Escapology,2015-08-14,15000000.0,732655.0,119.0,6.3,58.0,8,2015,4,6.489035916824197,Medium
4851,18613,Fugitive Pieces,Drama,3.787,Serendipity Point Films,2007-09-06,15000000.0,843945.0,104.0,6.121,28.0,9,2007,3,6.489677042801556,Medium
4853,15155,G,Drama,3.749,Andrew Lauren Productions,2002-05-10,15000000.0,3020784.0,96.0,6.5,36.0,5,2002,4,6.5,Medium
4854,266500,Dr. Cabbie,Comedy,3.746,Caramel Films,2014-09-19,15000000.0,223003.0,98.0,5.6,19.0,9,2014,4,6.483218842001963,Medium
4855,343139,Ah Boys to Men 3: Frogmen,Comedy,3.714,J Team Productions,2015-02-19,2020000.0,5520000.0,148.0,7.7,3.0,2,2015,3,6.503589232303091,Medium
4856,14634,The Stone Angel,Drama,3.694,Téléfilm Canada,2007-09-12,15000000.0,473993.0,116.0,5.5,23.0,9,2007,2,6.477517106549365,Medium
4857,19094,Sordid Lives,Comedy,3.688,Daly,2000-05-25,15000000.0,1079726.0,111.0,6.8,35.0,5,2000,3,6.510144927536231,Medium
4858,541577,This Changes Everything,Documentary,3.666,Alba Film,2019-06-28,15000000.0,125348.0,97.0,6.1,31.0,6,2019,4,6.487972841901066,Medium
4859,45862,Hangman's Curse,Horror,3.664,North by Northwest Entertainment,2003-09-12,15000000.0,168406.0,106.0,5.5,35.0,9,2003,4,6.466183574879227,Medium
4860,945607,UFC 273: Volkanovski vs The Korean Zombie,Action,3.659,Ultimate Fighting Championship,2022-04-09,15000000.0,3550053.0,225.0,0.0,0.0,4,2022,5,6.5,Medium
4861,466994,Creators: The Past,Science Fiction,3.656,Artuniverse,2020-10-08,15000000.0,131473.0,114.0,3.0,11.0,10,2020,3,6.461918892185954,Medium
4862,258251,Ironclad 2: Battle for Blood,Action,3.653,Mythic International Entertainment,2014-03-14,15000000.0,115791.0,108.0,5.0,77.0,3,2014,4,6.39275766016713,Medium
4863,287523,Death House,Horror,3.651,Entertainment Factory,2018-02-28,15000000.0,10615000.0,88.0,4.0,35.0,2,2018,2,6.415458937198067,Medium
4864,60013,"Love, Sex, and Eating the Bones",Comedy,3.651,The Film Works,2003-09-06,2500000.0,321000.0,100.0,4.5,14.0,9,2003,5,6.472386587771204,Medium
4865,33586,Heavy Petting,Comedy,3.638,SarcoFilms,2007-10-20,2800000.0,272371.0,92.0,4.3,32.0,10,2007,5,6.431782945736434,Medium
4866,14631,The Work and the Glory II: American Zion,Drama,3.638,ARTE France Cinéma,2005-10-21,6500000.0,2025032.0,100.0,6.7,9.0,10,2005,4,6.501783944499505,Medium
4867,193524,The Stone Roses: Made of Stone,Documentary,3.633,IMAX,2013-05-28,15000000.0,729043.0,96.0,6.8,32.0,5,2013,1,6.509302325581395,Medium
4868,16668,The Best Two Years,Comedy,3.602,Halestorm Entertainment,2004-02-20,400000.0,1163450.0,112.0,7.1,12.0,2,2004,4,6.507114624505928,Medium
4869,30246,Civil Brand,Crime,3.601,Mandalay Sports Entertainment,2003-08-29,500000.0,243347.0,95.0,7.3,12.0,8,2003,4,6.509486166007905,Medium
4870,101501,The Afflicted,Horror,3.599,Universal 1440 Entertainment,2011-10-22,180000.0,175742.0,85.0,5.1,27.0,10,2011,5,6.463193768257059,Medium
4871,228406,Believe,Drama,3.591,Bill and Ben Productions,2013-10-04,6000000.0,284000.0,94.0,6.1,27.0,10,2013,4,6.489483933787732,Medium
4872,81867,Breakaway,Comedy,3.585,Téléfilm Canada,2011-09-30,15000000.0,198033.0,101.0,5.6,19.0,9,2011,4,6.483218842001963,Medium
4873,38415,Bran Nue Dae,Comedy,3.573,MIFF Premiere Fund,2009-08-09,7000000.0,6812530.0,82.0,5.7,21.0,8,2009,6,6.483545543584721,Medium
4874,39806,Princess Ka'iulani,Drama,3.556,Island Film Group,2010-05-14,9000000.0,771499.0,130.0,5.8,38.0,5,2010,4,6.474373795761078,Medium
4875,488424,The Wedding Party 2: Destination Dubai,Romance,3.54,EbonyLife Films,2017-12-15,15000000.0,2000000.0,98.0,7.0,5.0,12,2017,4,6.502487562189055,Medium
4876,941336,Kanye West: DONDA Experience Performance 2 22 22,Music,3.523,Eagle Rock Entertainment,2022-02-22,15000000.0,313582.0,86.0,6.0,1.0,2,2022,1,6.499500499500499,Medium
4877,13842,Broken Bridges,Drama,3.507,Paramount,2006-09-08,15000000.0,251775.0,105.0,7.6,23.0,9,2006,4,6.524731182795699,Medium
4878,423628,Believe,Drama,3.482,Believe the Film / Power of 3,2016-12-02,3500000.0,890303.0,120.0,7.1,16.0,12,2016,4,6.509448818897638,Medium
4879,139300,Ticket to Vegas,Adventure,3.482,MG Media,2013-01-24,15000000.0,6134438.0,92.0,4.7,19.0,1,2013,3,6.4664376840039255,Medium
4880,233364,Must Be... Love,Comedy,3.472,Star Cinema – ABS,2013-03-12,15000000.0,10000000.0,100.0,6.0,17.0,3,2013,1,6.491642084562439,Medium
4881,893871,UFC 269: Oliveira vs. Poirier,Action,3.449,Ultimate Fighting Championship,2021-12-11,15000000.0,8000000.0,173.0,0.0,0.0,12,2021,5,6.5,Medium
4882,25248,Saint Ralph,Comedy,3.446,Alliance Atlantis,2005-08-05,15000000.0,489389.0,95.0,7.0,55.0,8,2005,4,6.5260663507109005,Medium
4883,37003,U2 3D,Music,3.432,3ality Digital Entertainment,2007-05-19,15000000.0,22730842.0,85.0,7.1,19.0,5,2007,5,6.511187438665359,Medium
4884,24582,Manufactured Landscapes,Documentary,3.431,IMAX,2006-09-09,15000000.0,240239.0,90.0,7.4,38.0,9,2006,5,6.532947976878613,Medium
4885,172792,Holy Ghost People,Drama,3.424,San Francisco Independent Cinema,2013-03-10,2000000.0,120000.0,93.0,5.0,25.0,3,2013,6,6.463414634146342,Medium
4886,91322,Good for Nothing,Action,3.415,Mi Films,2012-05-03,15000000.0,186119.0,92.0,6.5,9.0,5,2012,3,6.500000000000001,Medium
4887,21378,Navigating the Heart,Drama,3.394,StudioCanal,2000-02-14,2000000.0,5000000.0,91.0,6.4,5.0,2,2000,0,6.499502487562189,Medium
4888,67273,Buck,Documentary,3.391,Back Allie Entertainment,2011-06-17,15000000.0,386749.0,89.0,7.4,42.0,6,2011,4,6.536276391554703,Medium
4889,43740,The Little Traitor,Drama,3.388,Evanstone Films Ltd.,2009-01-10,1700000.0,450000.0,88.0,5.7,13.0,1,2009,5,6.489733464955578,Medium
4890,942624,Running the Bases,Drama,3.388,UP2U Films,2022-09-16,15000000.0,1445862.0,127.0,7.5,2.0,9,2022,4,6.501996007984031,Medium
4891,31068,Killing Words,Drama,3.379,AI Film,2003-01-01,15000000.0,188500.0,89.0,6.5,39.0,1,2003,2,6.5,Medium
4892,462996,"Love, Kennedy",Family,3.377,Remember Films,2017-06-02,15000000.0,407871.0,92.0,7.2,9.0,6,2017,4,6.506243805748266,Medium
4893,15459,UFC 95: Sanchez vs Stevenson,Action,3.359,Ultimate Fighting Championship,2009-02-21,15000000.0,1000000.0,148.0,5.7,5.0,2,2009,5,6.4960199004975125,Medium
4894,19936,Hipnos,Horror,3.359,DeA Planeta Home Entertainment,2004-10-08,15000000.0,1652711.0,93.0,5.5,31.0,10,2004,4,6.469932104752667,Medium
4895,70112,Dahmer vs. Gacy,Horror,3.356,Angry Baby Monkey Pictures,2010-04-24,15000000.0,550000.0,90.0,1.8,5.0,4,2010,5,6.476616915422886,Medium
4896,31477,Iron Maiden: Rock In Rio,Music,3.345,Sanctuary Mgt Productions Ltd.,2002-07-16,1000000.0,10000000.0,125.0,8.0,25.0,7,2002,1,6.536585365853659,Medium
4897,18586,The Hottest State,Music,3.321,Elixir Films,2006-09-02,15000000.0,137341.0,117.0,5.0,23.0,9,2006,5,6.466275659824047,Medium
4898,19965,Loggerheads,Drama,3.307,Columbia Pictures,2005-10-14,15000000.0,115314.0,95.0,6.2,17.0,10,2005,4,6.494985250737463,Medium
4899,139948,Burn,Documentary,3.301,Apostle,2012-11-01,225000.0,111300.0,86.0,7.3,23.0,11,2012,3,6.517986314760508,Medium
4900,21173,Death of a President,Documentary,3.274,Borough Films,2006-10-27,2000000.0,167000.0,97.0,5.7,55.0,10,2006,4,6.458293838862559,Medium
4901,417417,SEED: The Untold Story,Documentary,3.256,Seneca Falls Picture Company,2016-09-23,650000.0,209752.0,94.0,6.4,9.0,9,2016,4,6.499108027750248,Medium
4902,381961,The Figurine: Araromire,Drama,3.249,Golden Effects Pictures,2009-10-02,300000.0,200000.0,122.0,4.0,12.0,10,2009,4,6.470355731225296,Medium
4903,8014,Valley of Flowers,Adventure,3.239,France 2 Cinéma,2006-07-15,6000000.0,130742.0,120.0,6.5,19.0,7,2006,5,6.5,Medium
4904,15214,UFC 94: St-Pierre vs. Penn 2,Action,3.229,Ultimate Fighting Championship,2009-01-31,1091000.0,4290020.0,241.0,5.1,4.0,1,2009,5,6.494422310756972,Medium
4905,44634,Woman Thou Art Loosed,Drama,3.215,Columbia Pictures,2004-09-30,3000000.0,6804016.0,94.0,5.9,13.0,9,2004,3,6.492300098716684,Medium
4906,27023,Saint John of Las Vegas,Comedy,3.208,New Line Cinema,2010-01-29,3800000.0,111731.0,84.0,5.8,38.0,1,2010,4,6.474373795761078,Medium
4907,470827,Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,Documentary,3.18,Le Pacte,2018-12-19,15000000.0,195517.0,78.0,7.1,9.0,12,2018,2,6.505351833498514,Medium
4908,757635,The Justice of Bunny King,Drama,3.15,New Zealand Film Commission,2021-07-29,15000000.0,142591.0,101.0,7.3,10.0,7,2021,3,6.507920792079208,Medium
